text,stress_level,stress_score,age,gender,text_length,word_count,stress_level_encoded
i can't cope with the pressure anymore. seeking help.,High,60.10340277784231,34,Other,53,9,2
i can't cope with the pressure anymore. seeking help.,High,50.30124937240622,65,F,53,9,2
i feel good and relaxed today.,Low,19.64928969186078,30,M,30,6,0
i'm constantly worried and can't focus on anything. need advice.,High,69.78212072313502,41,M,64,10,2
i'm having trouble sleeping occasionally.,Moderate,31.45030992675125,24,Other,41,5,1
i can't cope with the pressure anymore. seeking help.,High,64.49323467807513,31,Other,53,9,2
i feel completely helpless and don't know what to do. how can i improve this?,Critical,93.89152262034,20,Other,77,15,3
i feel worried about several things. seeking help.,Moderate,38.16090534430136,31,F,50,8,1
i'm constantly worried and can't focus on anything. seeking help.,High,74.0437872959477,60,M,65,10,2
i'm enjoying my daily routine.,Low,22.107661868488574,49,F,30,5,0
i feel good and relaxed today. seeking help.,Low,17.44763198882069,53,Other,44,8,0
i'm having panic attacks and anxiety episodes.,High,65.64183030971897,67,Other,46,7,2
i feel calm and peaceful. seeking help.,Low,25.395585956317102,19,F,39,7,0
i feel worried about several things. seeking help.,Moderate,44.76850202485767,23,Other,50,8,1
i'm having trouble sleeping occasionally. seeking help.,Moderate,36.58484067049261,32,Other,55,7,1
i feel worried about several things. i don't know what to do.,Moderate,33.28681202456536,68,F,61,12,1
work is balanced and i have time for hobbies.,Low,4.7506344113119,51,F,45,9,0
i feel very anxious and unable to sleep because of work pressure. need advice.,High,67.89686042329271,44,Other,78,14,2
i feel a bit overwhelmed with responsibilities. how can i improve this?,Moderate,48.56937304790314,61,M,71,12,1
i feel completely helpless and don't know what to do.,Critical,89.0630710901145,41,M,53,10,3
everything is going well at work. seeking help.,Low,17.601470517653986,32,M,47,8,0
i can't cope with the pressure anymore. how can i improve this?,High,53.579235534615805,67,M,63,12,2
i have severe anxiety and depression that won't go away. i don't know what to do.,Critical,94.39062270234588,51,M,81,16,3
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,49.78147952735694,19,M,70,12,1
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,78.85151984326336,44,M,76,15,3
work has been a bit overwhelming lately. need advice.,Moderate,48.14702543033738,25,Other,53,9,1
i'm having constant panic attacks and can't function. seeking help.,Critical,98.3407361008266,58,Other,67,10,3
i feel exhausted and depressed all the time.,High,73.04498072533332,69,Other,44,8,2
the stress is overwhelming and affecting my health. seeking help.,High,66.5996715466754,60,M,65,10,2
i have severe anxiety and depression that won't go away. need advice.,Critical,86.6487406591391,58,Other,69,12,3
everything feels hopeless and i'm struggling daily. need advice.,High,68.98815839971076,49,Other,64,9,2
my mind keeps racing and i feel trapped. how can i improve this?,High,67.65006023917978,35,F,64,13,2
i feel good and relaxed today. need advice.,Low,6.281874772349738,53,Other,43,8,0
everything feels hopeless and i'm struggling daily. i don't know what to do.,High,68.76970441135002,29,M,76,13,2
i feel somewhat anxious about upcoming deadlines. seeking help.,Moderate,39.01638822917352,26,M,63,9,1
i'm having trouble sleeping occasionally. how can i improve this?,Moderate,31.183121910745587,19,F,65,10,1
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,30.214456057887705,56,F,70,12,1
i can't sleep at all and feel like i'm falling apart. need advice.,Critical,75.28173615473496,34,F,66,13,3
i feel completely helpless and don't know what to do.,Critical,80.6173622945089,45,F,53,10,3
the stress is unbearable and i need immediate help. seeking help.,Critical,75.15055100921016,57,M,65,11,3
work is balanced and i have time for hobbies.,Low,29.730019202801135,51,M,45,9,0
i feel exhausted and depressed all the time. how can i improve this?,High,53.629092709031816,28,F,68,13,2
the stress is overwhelming and affecting my health. need advice.,High,59.85677586960701,29,M,64,10,2
i can't cope with the pressure anymore. how can i improve this?,High,52.967015381434585,19,F,63,12,2
the stress is overwhelming and affecting my health. seeking help.,High,64.76093201947288,45,M,65,10,2
i'm tired from work pressure. need advice.,Moderate,41.89869686994746,28,Other,42,7,1
i feel completely helpless and don't know what to do. seeking help.,Critical,92.79303979318094,31,M,67,12,3
i'm having constant panic attacks and can't function.,Critical,97.80170149720796,29,Other,53,8,3
i'm sleeping well and feeling energized.,Low,28.703046516445507,30,Other,40,6,0
sometimes i feel stressed but it's manageable. need advice.,Moderate,46.13701202277531,49,Other,59,9,1
work has been a bit overwhelming lately.,Moderate,35.75040397264255,69,Other,40,7,1
i feel calm and peaceful. seeking help.,Low,3.607553204597304,43,F,39,7,0
i feel very anxious and unable to sleep because of work pressure. i don't know what to do.,High,63.81026167170022,19,F,90,18,2
my mind keeps racing and i feel trapped. i don't know what to do.,High,69.89088230433669,26,F,65,14,2
i feel worried about several things. seeking help.,Moderate,36.87065889162983,65,M,50,8,1
sometimes i feel stressed but it's manageable. seeking help.,Moderate,40.61712634799468,48,M,60,9,1
i can't cope with the pressure anymore. how can i improve this?,High,60.107616451566415,53,F,63,12,2
i'm having panic attacks and anxiety episodes. seeking help.,High,50.33905239011177,58,F,60,9,2
work is balanced and i have time for hobbies. need advice.,Low,6.578482432149827,54,F,58,11,0
i'm having panic attacks and anxiety episodes.,High,61.32517034233648,53,F,46,7,2
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,89.15973073942564,27,F,76,15,3
i can't sleep at all and feel like i'm falling apart. seeking help.,Critical,90.05228416174569,43,Other,67,13,3
i feel completely helpless and don't know what to do. i don't know what to do.,Critical,75.46527540890393,51,Other,78,16,3
i feel worried about several things. how can i improve this?,Moderate,36.7408337697629,23,F,60,11,1
i feel exhausted and depressed all the time.,High,53.4849316866586,20,Other,44,8,2
i feel completely helpless and don't know what to do. seeking help.,Critical,88.90425170124384,39,M,67,12,3
my mind keeps racing and i feel trapped. how can i improve this?,High,66.15658442601818,56,F,64,13,2
the stress is unbearable and i need immediate help. seeking help.,Critical,89.13231023794744,46,M,65,11,3
sometimes i feel stressed but it's manageable. seeking help.,Moderate,30.087412895720245,26,F,60,9,1
life has been pretty manageable lately. seeking help.,Low,1.292022789182915,34,Other,53,8,0
i can't cope with the pressure anymore. need advice.,High,53.81421316831675,30,M,52,9,2
the stress is unbearable and i need immediate help. seeking help.,Critical,96.82718488036724,25,F,65,11,3
i feel calm and peaceful. seeking help.,Low,20.66180846645157,38,M,39,7,0
the stress is unbearable and i need immediate help. seeking help.,Critical,97.31138645368584,31,M,65,11,3
i can't sleep at all and feel like i'm falling apart.,Critical,93.31991799227882,21,F,53,11,3
i feel somewhat anxious about upcoming deadlines.,Moderate,32.79273763255656,58,M,49,7,1
everything feels hopeless and i'm struggling daily. seeking help.,High,55.573667623338025,66,M,65,9,2
i'm constantly worried and can't focus on anything. how can i improve this?,High,53.744203183530914,64,M,75,13,2
i feel good and relaxed today. how can i improve this?,Low,3.443945737998252,28,F,54,11,0
i feel completely helpless and don't know what to do. need advice.,Critical,97.9423538348756,56,Other,66,12,3
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,97.85169236177468,33,Other,83,16,3
life has been pretty manageable lately.,Low,26.904819872608392,22,F,39,6,0
work has been a bit overwhelming lately. i don't know what to do.,Moderate,37.34919266260956,32,F,65,13,1
sometimes i feel stressed but it's manageable. need advice.,Moderate,40.75078408848665,66,Other,59,9,1
i can't cope with the pressure anymore. need advice.,High,59.03879816340333,66,Other,52,9,2
i'm constantly worried and can't focus on anything. seeking help.,High,73.08516515795986,22,F,65,10,2
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,35.215827710489094,26,M,70,12,1
i feel worried about several things. how can i improve this?,Moderate,44.9239069859916,45,M,60,11,1
i'm having constant panic attacks and can't function. seeking help.,Critical,88.79659089586248,44,F,67,10,3
i feel good and relaxed today.,Low,5.437343146453149,18,M,30,6,0
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,72.36550672670168,53,F,79,14,2
i feel good and relaxed today. how can i improve this?,Low,28.6072187371765,35,F,54,11,0
i have severe anxiety and depression that won't go away. seeking help.,Critical,98.79709514402826,50,Other,70,12,3
i have severe anxiety and depression that won't go away. need advice.,Critical,79.48859676985417,48,M,69,12,3
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,77.81581801028705,50,Other,78,17,3
everything is going well at work. seeking help.,Low,19.985499985517706,32,Other,47,8,0
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,78.58698174364021,40,M,76,15,3
i feel good and relaxed today. i don't know what to do.,Low,4.413000315098914,28,F,55,12,0
everything is going well at work. need advice.,Low,6.240114312759034,34,Other,46,8,0
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,78.98726584578024,38,Other,76,15,3
i can't cope with the pressure anymore. i don't know what to do.,High,71.66956967789143,54,Other,64,13,2
everything feels hopeless and i'm struggling daily. how can i improve this?,High,70.43623786190751,67,Other,75,12,2
i feel very anxious and unable to sleep because of work pressure. how can i improve this?,High,53.00911904450575,62,M,89,17,2
i'm having panic attacks and anxiety episodes.,High,62.68926552381655,66,M,46,7,2
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,45.401712992409664,37,M,71,13,1
i'm having trouble sleeping occasionally.,Moderate,44.19600417928111,49,F,41,5,1
i feel good and relaxed today. need advice.,Low,7.894537102026358,44,M,43,8,0
everything feels hopeless and i'm struggling daily. seeking help.,High,65.60490251973704,24,F,65,9,2
work is balanced and i have time for hobbies. i don't know what to do.,Low,3.083880689441071,52,M,70,15,0
i'm having constant panic attacks and can't function. seeking help.,Critical,86.7599088210993,57,M,67,10,3
i'm sleeping well and feeling energized. i don't know what to do.,Low,5.519354928327264,57,Other,65,12,0
i feel calm and peaceful. how can i improve this?,Low,6.624972369182856,68,M,49,10,0
i'm sleeping well and feeling energized. how can i improve this?,Low,16.620510573228565,67,Other,64,11,0
i can't sleep at all and feel like i'm falling apart. need advice.,Critical,85.52800710728759,19,Other,66,13,3
i have severe anxiety and depression that won't go away. i don't know what to do.,Critical,76.88460636609388,21,F,81,16,3
i have severe anxiety and depression that won't go away. how can i improve this?,Critical,95.36516710937302,40,Other,80,15,3
everything feels hopeless and i'm struggling daily. seeking help.,High,50.21698103989688,66,M,65,9,2
i'm enjoying my daily routine. i don't know what to do.,Low,10.656498423946788,20,Other,55,11,0
i feel good and relaxed today.,Low,22.760626639448223,69,M,30,6,0
i feel good and relaxed today. need advice.,Low,24.859854133632584,32,F,43,8,0
i have severe anxiety and depression that won't go away. seeking help.,Critical,89.76920148941207,55,M,70,12,3
i'm sleeping well and feeling energized.,Low,19.201038718263923,43,M,40,6,0
i feel calm and peaceful. i don't know what to do.,Low,5.639799588890534,32,Other,50,11,0
life has been pretty manageable lately. seeking help.,Low,9.58116978048687,54,Other,53,8,0
i can't cope with the pressure anymore. i don't know what to do.,High,68.02662768257218,39,F,64,13,2
my mind keeps racing and i feel trapped. i don't know what to do.,High,55.46971864518959,36,M,65,14,2
the stress is unbearable and i need immediate help. seeking help.,Critical,93.75579996810744,42,F,65,11,3
work has been a bit overwhelming lately. how can i improve this?,Moderate,46.80813311127429,47,F,64,12,1
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,86.93099687022328,64,Other,78,17,3
i feel exhausted and depressed all the time.,High,58.7828480205464,53,M,44,8,2
i feel worried about several things. seeking help.,Moderate,40.71584523631225,41,F,50,8,1
i'm having panic attacks and anxiety episodes.,High,50.3234223068839,43,M,46,7,2
i feel calm and peaceful. seeking help.,Low,3.46988163551552,58,M,39,7,0
the stress is unbearable and i need immediate help. how can i improve this?,Critical,82.11518029567605,38,Other,75,14,3
sometimes i feel stressed but it's manageable. need advice.,Moderate,40.34592991780146,67,M,59,9,1
i'm sleeping well and feeling energized. need advice.,Low,1.6166054528149187,59,M,53,8,0
i feel calm and peaceful. seeking help.,Low,22.567737794214786,61,M,39,7,0
i'm having trouble sleeping occasionally.,Moderate,45.57158908270432,63,M,41,5,1
i'm sleeping well and feeling energized. need advice.,Low,29.23476648481917,61,M,53,8,0
i feel somewhat anxious about upcoming deadlines. seeking help.,Moderate,30.17585226070517,30,M,63,9,1
i can't cope with the pressure anymore. seeking help.,High,62.64602156147647,25,M,53,9,2
i'm tired from work pressure. seeking help.,Moderate,46.77120726796035,52,M,43,7,1
i feel completely helpless and don't know what to do. seeking help.,Critical,81.65987291552425,56,F,67,12,3
i feel good and relaxed today. seeking help.,Low,11.95376672459478,39,M,44,8,0
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,99.60148930963528,19,F,77,16,3
everything feels hopeless and i'm struggling daily.,High,56.51566283342689,58,Other,51,7,2
i'm tired from work pressure.,Moderate,37.35821875632141,42,M,29,5,1
i'm having constant panic attacks and can't function. seeking help.,Critical,76.58135077185732,40,Other,67,10,3
i feel somewhat anxious about upcoming deadlines. how can i improve this?,Moderate,30.875678413397495,57,F,73,12,1
the stress is unbearable and i need immediate help. how can i improve this?,Critical,79.9058011554761,43,F,75,14,3
i feel somewhat anxious about upcoming deadlines. how can i improve this?,Moderate,44.15520611650808,38,M,73,12,1
i can't cope with the pressure anymore. how can i improve this?,High,68.68792241868766,50,F,63,12,2
my mind keeps racing and i feel trapped. how can i improve this?,High,72.95570139241516,55,Other,64,13,2
i feel exhausted and depressed all the time.,High,63.95356821101638,47,Other,44,8,2
i'm having panic attacks and anxiety episodes.,High,70.17697890646829,21,Other,46,7,2
i'm having trouble sleeping occasionally. seeking help.,Moderate,33.33614640519146,39,F,55,7,1
i'm having constant panic attacks and can't function. need advice.,Critical,85.35069809388402,54,Other,66,10,3
the stress is unbearable and i need immediate help.,Critical,97.17024664148504,38,F,51,9,3
i feel completely helpless and don't know what to do. i don't know what to do.,Critical,78.68534416211068,29,Other,78,16,3
sometimes i feel stressed but it's manageable. how can i improve this?,Moderate,42.935648800120376,28,F,70,12,1
my mind keeps racing and i feel trapped. how can i improve this?,High,74.96634796522194,19,M,64,13,2
my mind keeps racing and i feel trapped. i don't know what to do.,High,58.84013190591215,62,Other,65,14,2
i'm having trouble sleeping occasionally.,Moderate,40.46488478618114,34,M,41,5,1
everything is falling apart and i can't handle it anymore. need advice.,Critical,84.06842170302191,24,Other,71,12,3
everything is going well at work. how can i improve this?,Low,12.188121049418529,36,M,57,11,0
life has been pretty manageable lately. how can i improve this?,Low,24.84978738278237,55,M,63,11,0
i'm having constant panic attacks and can't function. seeking help.,Critical,96.36051023453489,69,Other,67,10,3
sometimes i feel stressed but it's manageable. seeking help.,Moderate,40.58929703942933,33,Other,60,9,1
my mind keeps racing and i feel trapped. how can i improve this?,High,71.17665945413283,20,Other,64,13,2
i'm constantly worried and can't focus on anything. seeking help.,High,54.52063327880935,60,F,65,10,2
i can't cope with the pressure anymore. i don't know what to do.,High,53.33551383038604,31,M,64,13,2
life has been pretty manageable lately. need advice.,Low,12.258244197591118,59,M,52,8,0
the stress is unbearable and i need immediate help. seeking help.,Critical,77.44257419207871,44,F,65,11,3
i feel very anxious and unable to sleep because of work pressure. how can i improve this?,High,69.75920562162719,34,F,89,17,2
i feel completely helpless and don't know what to do. need advice.,Critical,90.68191601491286,66,M,66,12,3
i feel completely helpless and don't know what to do. seeking help.,Critical,96.57684996476434,52,M,67,12,3
work is balanced and i have time for hobbies. how can i improve this?,Low,17.828049180902635,32,M,69,14,0
i feel calm and peaceful.,Low,1.2443958868335714,46,M,25,5,0
everything feels hopeless and i'm struggling daily. need advice.,High,71.50514093016817,59,Other,64,9,2
i'm constantly worried and can't focus on anything. need advice.,High,54.47603096126906,53,M,64,10,2
i'm having constant panic attacks and can't function. need advice.,Critical,81.08706191514553,44,Other,66,10,3
the stress is overwhelming and affecting my health. i don't know what to do.,High,62.76604621322647,66,M,76,14,2
i'm having constant panic attacks and can't function. seeking help.,Critical,96.1151620654344,62,Other,67,10,3
i feel good and relaxed today. need advice.,Low,23.872416233685303,59,F,43,8,0
i feel completely helpless and don't know what to do. how can i improve this?,Critical,99.3790844978692,28,M,77,15,3
i feel completely helpless and don't know what to do. seeking help.,Critical,97.83390493837226,26,M,67,12,3
life has been pretty manageable lately. seeking help.,Low,18.464306707856657,39,M,53,8,0
i feel good and relaxed today. seeking help.,Low,10.407399611126918,33,M,44,8,0
i have severe anxiety and depression that won't go away.,Critical,84.30947970977778,49,M,56,10,3
everything is falling apart and i can't handle it anymore.,Critical,91.72043984900417,59,F,58,10,3
i'm having panic attacks and anxiety episodes.,High,67.4809748608889,31,F,46,7,2
i feel exhausted and depressed all the time. seeking help.,High,55.97738482466538,68,F,58,10,2
i feel worried about several things. i don't know what to do.,Moderate,42.58060662702495,41,M,61,12,1
i can't cope with the pressure anymore. i don't know what to do.,High,74.24880119542966,30,F,64,13,2
everything is falling apart and i can't handle it anymore. need advice.,Critical,85.5501201462147,20,Other,71,12,3
work is balanced and i have time for hobbies. how can i improve this?,Low,14.624284339603248,18,Other,69,14,0
the stress is overwhelming and affecting my health. seeking help.,High,72.87749769019658,46,Other,65,10,2
everything feels hopeless and i'm struggling daily. need advice.,High,72.19959634957779,48,Other,64,9,2
i'm having trouble sleeping occasionally. how can i improve this?,Moderate,46.77074379595196,59,M,65,10,1
everything is falling apart and i can't handle it anymore. seeking help.,Critical,86.36358506318852,43,M,72,12,3
i feel completely helpless and don't know what to do. need advice.,Critical,90.75111801603384,68,M,66,12,3
i feel completely helpless and don't know what to do. need advice.,Critical,83.30635795473461,54,Other,66,12,3
work has been a bit overwhelming lately. i don't know what to do.,Moderate,30.13017293769219,18,Other,65,13,1
my mind keeps racing and i feel trapped.,High,68.61417988025791,55,Other,40,8,2
the stress is overwhelming and affecting my health.,High,52.42030141487858,20,F,51,8,2
i feel somewhat anxious about upcoming deadlines. how can i improve this?,Moderate,49.36638412464204,43,M,73,12,1
i feel somewhat anxious about upcoming deadlines. i don't know what to do.,Moderate,48.85180428553824,32,M,74,13,1
work has been a bit overwhelming lately. need advice.,Moderate,41.515620296508,19,M,53,9,1
i feel exhausted and depressed all the time. how can i improve this?,High,70.07082610625518,41,Other,68,13,2
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,80.69732744274816,58,Other,77,16,3
i'm having trouble sleeping occasionally. i don't know what to do.,Moderate,33.80036809830922,46,M,66,11,1
i'm tired from work pressure. seeking help.,Moderate,38.54287850219957,23,F,43,7,1
i feel a bit overwhelmed with responsibilities. how can i improve this?,Moderate,34.46558253864804,19,F,71,12,1
i feel a bit overwhelmed with responsibilities. how can i improve this?,Moderate,44.443678387185216,65,F,71,12,1
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,96.5088336875924,34,Other,76,15,3
the stress is unbearable and i need immediate help. seeking help.,Critical,84.46842868151097,31,Other,65,11,3
i can't sleep at all and feel like i'm falling apart. how can i improve this?,Critical,98.90954362084716,68,F,77,16,3
i feel calm and peaceful. need advice.,Low,7.311350888435575,50,Other,38,7,0
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,86.8416189238047,65,M,78,17,3
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,96.55077185733774,33,M,83,16,3
i have severe anxiety and depression that won't go away. how can i improve this?,Critical,82.82669973281418,39,M,80,15,3
i feel a bit overwhelmed with responsibilities.,Moderate,44.43639474421089,47,Other,47,7,1
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,87.45668142501881,49,M,78,17,3
the stress is unbearable and i need immediate help. i don't know what to do.,Critical,95.06358922441392,52,F,76,15,3
i have severe anxiety and depression that won't go away.,Critical,78.37022505003453,55,M,56,10,3
everything is falling apart and i can't handle it anymore.,Critical,86.56309078526476,22,Other,58,10,3
i feel completely helpless and don't know what to do. seeking help.,Critical,79.02615447203974,37,Other,67,12,3
my mind keeps racing and i feel trapped. i don't know what to do.,High,56.85967725514263,63,M,65,14,2
i'm sleeping well and feeling energized. need advice.,Low,10.495541610911785,51,F,53,8,0
work is balanced and i have time for hobbies. need advice.,Low,0.3078308521348616,57,M,58,11,0
i'm having trouble sleeping occasionally. need advice.,Moderate,46.60286730105189,42,Other,54,7,1
i'm constantly worried and can't focus on anything. i don't know what to do.,High,65.03732382437353,53,M,76,14,2
i can't cope with the pressure anymore. how can i improve this?,High,60.259459384724,22,Other,63,12,2
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,41.44828755945994,52,Other,71,13,1
i feel a bit overwhelmed with responsibilities. seeking help.,Moderate,33.46297122372588,29,F,61,9,1
i'm enjoying my daily routine. i don't know what to do.,Low,8.37764342743359,54,M,55,11,0
life has been pretty manageable lately. seeking help.,Low,15.636945137598577,36,M,53,8,0
life has been pretty manageable lately. how can i improve this?,Low,23.376799532467658,19,F,63,11,0
work is balanced and i have time for hobbies. how can i improve this?,Low,25.96725188091363,43,Other,69,14,0
i feel somewhat anxious about upcoming deadlines. seeking help.,Moderate,44.83518953781928,58,Other,63,9,1
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,48.44646122957338,58,M,71,13,1
life has been pretty manageable lately. i don't know what to do.,Low,11.686425416968142,59,M,64,12,0
the stress is overwhelming and affecting my health. how can i improve this?,High,59.9878574511704,34,M,75,13,2
i feel somewhat anxious about upcoming deadlines. how can i improve this?,Moderate,42.22509012845515,30,F,73,12,1
i can't sleep at all and feel like i'm falling apart. need advice.,Critical,76.61306027744112,45,Other,66,13,3
everything is falling apart and i can't handle it anymore. how can i improve this?,Critical,93.74750656655506,22,M,82,15,3
i feel a bit overwhelmed with responsibilities.,Moderate,47.59713537685309,50,M,47,7,1
work is balanced and i have time for hobbies. i don't know what to do.,Low,21.795103782208876,54,M,70,15,0
i feel worried about several things. need advice.,Moderate,42.62491441523238,61,F,49,8,1
work has been a bit overwhelming lately. need advice.,Moderate,32.348081247272,31,Other,53,9,1
i'm having constant panic attacks and can't function. how can i improve this?,Critical,90.89348393825468,50,M,77,13,3
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,79.40352834685442,27,Other,78,17,3
i have severe anxiety and depression that won't go away. seeking help.,Critical,92.72716703559624,47,M,70,12,3
everything feels hopeless and i'm struggling daily. seeking help.,High,65.93571190938174,49,M,65,9,2
i can't sleep at all and feel like i'm falling apart.,Critical,82.95641944082801,62,M,53,11,3
i feel calm and peaceful.,Low,1.4988589401551966,22,Other,25,5,0
the stress is unbearable and i need immediate help. need advice.,Critical,79.03092021086614,47,F,64,11,3
i can't sleep at all and feel like i'm falling apart.,Critical,91.26992854300198,69,Other,53,11,3
life has been pretty manageable lately. seeking help.,Low,27.69396958021718,41,F,53,8,0
everything is falling apart and i can't handle it anymore.,Critical,94.79740905986998,63,M,58,10,3
the stress is unbearable and i need immediate help. seeking help.,Critical,99.92838062503128,63,M,65,11,3
i'm having trouble sleeping occasionally. seeking help.,Moderate,36.23900018371632,52,F,55,7,1
i have severe anxiety and depression that won't go away. i don't know what to do.,Critical,93.8489373503025,30,F,81,16,3
i feel calm and peaceful.,Low,7.6477969806272705,28,F,25,5,0
the stress is overwhelming and affecting my health. i don't know what to do.,High,68.77433149167764,66,M,76,14,2
everything is falling apart and i can't handle it anymore. need advice.,Critical,94.82463958287369,23,F,71,12,3
i feel a bit overwhelmed with responsibilities.,Moderate,46.06625512768362,33,M,47,7,1
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,65.70136327876062,38,M,79,14,2
the stress is unbearable and i need immediate help. seeking help.,Critical,93.05695247590872,39,M,65,11,3
work has been a bit overwhelming lately.,Moderate,39.40929965235205,61,Other,40,7,1
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,52.03485220019735,46,Other,79,14,2
i can't cope with the pressure anymore. need advice.,High,70.82295695321575,42,Other,52,9,2
work has been a bit overwhelming lately. seeking help.,Moderate,45.41097961387136,41,M,54,9,1
my mind keeps racing and i feel trapped. seeking help.,High,71.96112282377699,31,M,54,10,2
i'm having trouble sleeping occasionally. how can i improve this?,Moderate,37.14557860208088,60,F,65,10,1
everything is going well at work.,Low,22.93549683108396,30,F,33,6,0
i can't sleep at all and feel like i'm falling apart. i don't know what to do.,Critical,81.8324466682244,57,Other,78,17,3
work has been a bit overwhelming lately. i don't know what to do.,Moderate,39.01449218209076,31,F,65,13,1
i'm constantly worried and can't focus on anything.,High,73.9910052941397,40,M,51,8,2
my mind keeps racing and i feel trapped.,High,65.1350033437631,56,M,40,8,2
i feel very anxious and unable to sleep because of work pressure. seeking help.,High,57.063585877400286,35,Other,79,14,2
i'm enjoying my daily routine. how can i improve this?,Low,24.47254762371345,36,M,54,10,0
i'm enjoying my daily routine.,Low,13.74206587106418,28,F,30,5,0
i'm having constant panic attacks and can't function. i don't know what to do.,Critical,79.77341960876913,35,Other,78,14,3
i feel exhausted and depressed all the time.,High,50.27267488294487,64,M,44,8,2
i feel worried about several things. need advice.,Moderate,47.12964899756306,36,M,49,8,1
i have severe anxiety and depression that won't go away. seeking help.,Critical,78.66535279457825,23,Other,70,12,3
i feel good and relaxed today. need advice.,Low,16.143169756776956,22,M,43,8,0
life has been pretty manageable lately. seeking help.,Low,19.505169407175323,37,F,53,8,0
everything feels hopeless and i'm struggling daily. i don't know what to do.,High,68.76896900705893,59,F,76,13,2
i'm constantly worried and can't focus on anything. seeking help.,High,61.16669311153539,36,M,65,10,2
i'm having trouble sleeping occasionally. need advice.,Moderate,40.30559248224171,68,F,54,7,1
sometimes i feel stressed but it's manageable. seeking help.,Moderate,41.48244187548044,26,M,60,9,1
i'm having panic attacks and anxiety episodes. need advice.,High,73.60321497538449,59,F,59,9,2
work has been a bit overwhelming lately. how can i improve this?,Moderate,30.388311197531312,57,M,64,12,1
everything is going well at work. how can i improve this?,Low,9.065137899158636,23,F,57,11,0
i can't cope with the pressure anymore.,High,55.56432778221588,58,Other,39,7,2
work is balanced and i have time for hobbies. seeking help.,Low,8.19951669042302,33,F,59,11,0
i feel exhausted and depressed all the time. how can i improve this?,High,55.68840828164581,59,F,68,13,2
everything is falling apart and i can't handle it anymore. i don't know what to do.,Critical,84.64550722185065,60,Other,83,16,3
i can't sleep at all and feel like i'm falling apart.,Critical,89.06188338624631,49,Other,53,11,3
the stress is unbearable and i need immediate help. seeking help.,Critical,75.39059444591788,57,F,65,11,3
i feel completely helpless and don't know what to do. seeking help.,Critical,83.47270508209307,37,Other,67,12,3
i can't sleep at all and feel like i'm falling apart. need advice.,Critical,99.35309715865264,42,F,66,13,3
i'm having trouble sleeping occasionally. seeking help.,Moderate,41.56356963325246,54,F,55,7,1
i'm tired from work pressure. i don't know what to do.,Moderate,44.29693550420341,43,F,54,11,1
i feel completely helpless and don't know what to do. seeking help.,Critical,97.92560630944593,63,F,67,12,3
everything feels hopeless and i'm struggling daily. how can i improve this?,High,67.76322931624905,58,M,75,12,2
i'm tired from work pressure. i don't know what to do.,Moderate,36.50655653528283,24,Other,54,11,1
i'm tired from work pressure. seeking help.,Moderate,47.648424169739,68,M,43,7,1
i feel exhausted and depressed all the time. i don't know what to do.,High,74.8405553741008,44,F,69,14,2
work has been a bit overwhelming lately.,Moderate,36.41019910319227,68,Other,40,7,1
everything is falling apart and i can't handle it anymore. need advice.,Critical,93.9283297929593,32,Other,71,12,3
i'm enjoying my daily routine. seeking help.,Low,3.2249796297672706,40,M,44,7,0
i'm having panic attacks and anxiety episodes. how can i improve this?,High,53.86150901383664,50,M,70,12,2
my mind keeps racing and i feel trapped. i don't know what to do.,High,54.45421540057096,49,F,65,14,2
i'm constantly worried and can't focus on anything. how can i improve this?,High,65.28340867382383,64,M,75,13,2
everything is falling apart and i can't handle it anymore.,Critical,75.27238682563357,48,M,58,10,3
i'm having constant panic attacks and can't function. seeking help.,Critical,98.51041981581317,45,Other,67,10,3
sometimes i feel stressed but it's manageable. i don't know what to do.,Moderate,37.01433434984332,25,M,71,13,1
i'm having panic attacks and anxiety episodes. need advice.,High,74.02190337799834,19,M,59,9,2
i feel exhausted and depressed all the time. seeking help.,High,57.022173415241575,55,F,58,10,2
i feel good and relaxed today. seeking help.,Low,16.585200262921585,38,F,44,8,0
